data_file,archive_member,declared_data_file,mapping_method,meter,channel,measurement_kind,measurement_semantics,voltage_response_eligible,unit,base_element,nominal_voltage,data_status,start_time,end_time,row_count,valid_count,missing_value_count,invalid_timestamp_count,duplicate_timestamp_count,out_of_order_timestamp_count,sampling_interval_seconds,expected_timestamp_count,missing_timestamp_count,timestamp_coverage_fraction,minimum,p05,mean,median,p95,maximum,standard_deviation,per_unit_status,mean_per_unit
egauge_23-CT7,magnitudes/egauge_23-CT7.csv,egauge_23-CT7,declared_data_file,egauge_23,CT7,current_magnitude,current_magnitude,False,A,inv_12,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-CT8,magnitudes/egauge_23-CT8.csv,egauge_23-CT8,declared_data_file,egauge_23,CT8,current_magnitude,current_magnitude,False,A,inv_12,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-CT9,magnitudes/egauge_23-CT9.csv,egauge_23-CT9,declared_data_file,egauge_23,CT9,current_magnitude,current_magnitude,False,A,inv_12,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-L1,magnitudes/egauge_23-L1.csv,egauge_23-L1,declared_data_file,egauge_23,L1,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1184,240.0,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-L2,magnitudes/egauge_23-L2.csv,egauge_23-L2,declared_data_file,egauge_23,L2,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1184,240.0,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-L3,magnitudes/egauge_23-L3.csv,egauge_23-L3,declared_data_file,egauge_23,L3,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1184,240.0,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-Mains_Power,magnitudes/egauge_23-Mains_Power.csv,egauge_23-Mains_Power,declared_data_file,egauge_23,Mains_Power,real_power,real_power,False,W,line_430,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-mi51_Power,magnitudes/egauge_23-mi51_Power.csv,egauge_23-mi51_Power,declared_data_file,egauge_23,mi51_Power,real_power,real_power,False,W,inv_11,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-mi52_Power,magnitudes/egauge_23-mi52_Power.csv,egauge_23-mi52_Power,declared_data_file,egauge_23,mi52_Power,real_power,real_power,False,W,inv_12,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-mi53_Power,magnitudes/egauge_23-mi53_Power.csv,egauge_23-mi53_Power,declared_data_file,egauge_23,mi53_Power,real_power,real_power,False,W,inv_13,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-mi54_Power,magnitudes/egauge_23-mi54_Power.csv,egauge_23-mi54_Power,declared_data_file,egauge_23,mi54_Power,real_power,real_power,False,W,inv_14,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_23-mi55_Power,magnitudes/egauge_23-mi55_Power.csv,egauge_23-mi55_Power,declared_data_file,egauge_23,mi55_Power,real_power,real_power,False,W,inv_15,,empty,,,0,0,0,0,0,0,,0,0,,,,,,,,,not_available_empty_channel,
egauge_24-CT1,magnitudes/egauge_24-CT1.csv,egauge_24-CT1,declared_data_file,egauge_24,CT1,current_magnitude,current_magnitude,False,A,line_431,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,1225.987,1230.816,1236.9347133372953,1237.193,1242.687,1250.933,3.6054194950169043,not_applicable,
egauge_24-CT10,magnitudes/egauge_24-CT10.csv,egauge_24-CT10,declared_data_file,egauge_24,CT10,current_magnitude,current_magnitude,False,A,inv_4,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,300.381,301.448,302.9128512868469,302.972,304.244,306.066,0.8628498257936245,not_applicable,
egauge_24-CT11,magnitudes/egauge_24-CT11.csv,egauge_24-CT11,declared_data_file,egauge_24,CT11,current_magnitude,current_magnitude,False,A,inv_4,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,303.081,304.11,305.48844468112384,305.537,306.688,308.668,0.8003511790336423,not_applicable,
egauge_24-CT12,magnitudes/egauge_24-CT12.csv,egauge_24-CT12,declared_data_file,egauge_24,CT12,current_magnitude,current_magnitude,False,A,inv_4,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,300.695,301.732,303.1580878514747,303.214,304.416,306.355,0.8283441302281537,not_applicable,
egauge_24-CT13,magnitudes/egauge_24-CT13.csv,egauge_24-CT13,declared_data_file,egauge_24,CT13,current_magnitude,current_magnitude,False,A,inv_5,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,310.32,311.652,313.1205032351787,313.19,314.444,316.555,0.8489299582303479,not_applicable,
egauge_24-CT14,magnitudes/egauge_24-CT14.csv,egauge_24-CT14,declared_data_file,egauge_24,CT14,current_magnitude,current_magnitude,False,A,inv_5,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,313.271,314.658,316.1077649337155,316.17,317.334,319.328,0.816950808845192,not_applicable,
egauge_24-CT15,magnitudes/egauge_24-CT15.csv,egauge_24-CT15,declared_data_file,egauge_24,CT15,current_magnitude,current_magnitude,False,A,inv_5,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,310.238,311.476,312.9526722230638,313.017,314.239,316.253,0.83868597113274,not_applicable,
egauge_24-CT2,magnitudes/egauge_24-CT2.csv,egauge_24-CT2,declared_data_file,egauge_24,CT2,current_magnitude,current_magnitude,False,A,line_431,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,1225.935,1232.064,1237.7650598308028,1237.886,1242.888,1250.678,3.3063243196445,not_applicable,
egauge_24-CT3,magnitudes/egauge_24-CT3.csv,egauge_24-CT3,declared_data_file,egauge_24,CT3,current_magnitude,current_magnitude,False,A,line_431,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,1215.51,1220.367,1226.5045628643898,1226.799,1232.15,1240.42,3.5166110558458974,not_applicable,
egauge_24-CT4,magnitudes/egauge_24-CT4.csv,egauge_24-CT4,declared_data_file,egauge_24,CT4,current_magnitude,current_magnitude,False,A,inv_2,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,314.957,318.912,320.42694625695765,320.428,321.775,323.577,0.8572058261786627,not_applicable,
egauge_24-CT5,magnitudes/egauge_24-CT5.csv,egauge_24-CT5,declared_data_file,egauge_24,CT5,current_magnitude,current_magnitude,False,A,inv_2,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,320.209,321.927,323.3805420297455,323.372,324.647,326.468,0.8095016211880103,not_applicable,
egauge_24-CT6,magnitudes/egauge_24-CT6.csv,egauge_24-CT6,declared_data_file,egauge_24,CT6,current_magnitude,current_magnitude,False,A,inv_2,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,319.735,320.701,322.19872960019575,322.196,323.502,325.359,0.8370813493960542,not_applicable,
egauge_24-CT7,magnitudes/egauge_24-CT7.csv,egauge_24-CT7,declared_data_file,egauge_24,CT7,current_magnitude,current_magnitude,False,A,inv_3,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,301.899,303.249,304.86091264609564,304.957,306.225,308.277,0.9254099095802408,not_applicable,
egauge_24-CT8,magnitudes/egauge_24-CT8.csv,egauge_24-CT8,declared_data_file,egauge_24,CT8,current_magnitude,current_magnitude,False,A,inv_3,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,306.487,308.124,309.6753259282349,309.747,310.99,312.693,0.8853951153902169,not_applicable,
egauge_24-CT9,magnitudes/egauge_24-CT9.csv,egauge_24-CT9,declared_data_file,egauge_24,CT9,current_magnitude,current_magnitude,False,A,inv_3,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,296.931,298.397,299.9484879905302,300.041,301.248,303.021,0.8845728432677787,not_applicable,
egauge_24-L1,magnitudes/egauge_24-L1.csv,egauge_24-L1,declared_data_file,egauge_24,L1,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1192,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,285.428,287.191,288.41284694660345,288.335,289.66,290.757,0.7800134243311868,available,1.0412016135256443
egauge_24-L2,magnitudes/egauge_24-L2.csv,egauge_24-L2,declared_data_file,egauge_24,L2,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1192,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,285.905,287.819,288.9259670820855,288.887,290.153,291.309,0.7197660601380934,available,1.0430540327873123
egauge_24-L3,magnitudes/egauge_24-L3.csv,egauge_24-L3,declared_data_file,egauge_24,L3,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1192,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,284.398,286.228,287.3274860888091,287.25,288.523,289.736,0.7231628157106489,available,1.0372833432808992
egauge_24-Mains_Power,magnitudes/egauge_24-Mains_Power.csv,egauge_24-Mains_Power,declared_data_file,egauge_24,Mains_Power,real_power,real_power,False,W,line_431,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,-947.187,-945.748,-944.3459212518112,-944.39,-942.798,-938.606,0.9173871256820565,not_applicable,
egauge_24-es1_Power,magnitudes/egauge_24-es1_Power.csv,egauge_24-es1_Power,declared_data_file,egauge_24,es1_Power,real_power,real_power,False,W,inv_2,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,241.932,244.961,245.39622579539406,245.353,245.843,246.116,0.2739415762679638,not_applicable,
egauge_24-es2_Power,magnitudes/egauge_24-es2_Power.csv,egauge_24-es2_Power,declared_data_file,egauge_24,es2_Power,real_power,real_power,False,W,inv_3,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,230.78,231.1138,231.57241723376487,231.612,231.949,232.103,0.2554772309321172,not_applicable,
egauge_24-es3_Power,magnitudes/egauge_24-es3_Power.csv,egauge_24-es3_Power,declared_data_file,egauge_24,es3_Power,real_power,real_power,False,W,inv_4,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,230.592,231.695,232.06435604309166,232.117,232.299,232.546,0.1903309689672625,not_applicable,
egauge_24-es4_Power,magnitudes/egauge_24-es4_Power.csv,egauge_24-es4_Power,declared_data_file,egauge_24,es4_Power,real_power,real_power,False,W,inv_5,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,85817,85817,0,0,0,0,1.0,86401,584,0.9932408189720027,238.195,238.865,239.10743634905285,239.114,239.352,239.734,0.14274161125069612,not_applicable,
egauge_3-CT1,magnitudes/egauge_3-CT1.csv,egauge_3-CT1,declared_data_file,egauge_3,CT1,current_magnitude,current_magnitude,False,A,cb_143,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,34.784,36.353,40.19579613661879,40.728,45.49,50.862,2.9083650960283034,not_applicable,
egauge_3-CT2,magnitudes/egauge_3-CT2.csv,egauge_3-CT2,declared_data_file,egauge_3,CT2,current_magnitude,current_magnitude,False,A,cb_143,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,30.819,31.711,33.6625544264534,32.631,37.791,41.148,2.157197502023184,not_applicable,
egauge_3-CT3,magnitudes/egauge_3-CT3.csv,egauge_3-CT3,declared_data_file,egauge_3,CT3,current_magnitude,current_magnitude,False,A,cb_143,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,18.209,18.74,22.917618476638005,22.604,28.802,31.191,3.4306215889159777,not_applicable,
egauge_3-CT4,magnitudes/egauge_3-CT4.csv,egauge_3-CT4,declared_data_file,egauge_3,CT4,current_magnitude,current_magnitude,False,A,cb_143,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,0.013,0.021,0.03048083934213726,0.033,0.039,0.042,0.006210445697247467,not_applicable,
egauge_3-L1,magnitudes/egauge_3-L1.csv,egauge_3-L1,declared_data_file,egauge_3,L1,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1107,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,265.0,271.029,272.207735975278,272.138,273.506,279.704,0.7569828153098317,available,0.9826994078529893
egauge_3-L2,magnitudes/egauge_3-L2.csv,egauge_3-L2,declared_data_file,egauge_3,L2,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1107,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,264.898,271.006,272.16650264464533,272.168,273.405,279.63,0.7278023844306477,available,0.9825505510637016
egauge_3-L3,magnitudes/egauge_3-L3.csv,egauge_3-L3,declared_data_file,egauge_3,L3,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1107,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,265.363,271.055,272.23568268885776,272.24,273.528,279.114,0.7413576113458582,available,0.982800298515732
egauge_3-Mains_Power,magnitudes/egauge_3-Mains_Power.csv,egauge_3-Mains_Power,declared_data_file,egauge_3,Mains_Power,real_power,real_power,False,W,cb_143,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,18.177,18.947,22.09042387240888,22.118,25.296,28.348,1.9963954257933756,not_applicable,
egauge_4-CT1,magnitudes/egauge_4-CT1.csv,egauge_4-CT1,declared_data_file,egauge_4,CT1,current_magnitude,current_magnitude,False,A,cb_145,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,86.275,99.331,112.8522743718244,113.187,126.397,163.768,8.39122639069135,not_applicable,
egauge_4-CT2,magnitudes/egauge_4-CT2.csv,egauge_4-CT2,declared_data_file,egauge_4,CT2,current_magnitude,current_magnitude,False,A,cb_145,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,83.079,83.757,84.12844088610086,84.136,84.427,85.148,0.2072256533170043,not_applicable,
egauge_4-CT3,magnitudes/egauge_4-CT3.csv,egauge_4-CT3,declared_data_file,egauge_4,CT3,current_magnitude,current_magnitude,False,A,cb_145,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,84.989,100.594,112.03150919549543,111.591,125.169,162.62,7.634174884840256,not_applicable,
egauge_4-CT4,magnitudes/egauge_4-CT4.csv,egauge_4-CT4,declared_data_file,egauge_4,CT4,current_magnitude,current_magnitude,False,A,cb_145,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,0.051,0.057,0.07483279128713786,0.077,0.092,0.1,0.01157609552837249,not_applicable,
egauge_4-L1,magnitudes/egauge_4-L1.csv,egauge_4-L1,declared_data_file,egauge_4,L1,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1113,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,276.676,279.042,280.45945521463875,280.512,281.674,284.623,0.769256833066411,available,1.0124890079950857
egauge_4-L2,magnitudes/egauge_4-L2.csv,egauge_4-L2,declared_data_file,egauge_4,L2,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1113,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,276.372,279.299,280.7095744262219,280.722,281.831,284.66,0.7664460053797926,available,1.013391965437624
egauge_4-L3,magnitudes/egauge_4-L3.csv,egauge_4-L3,declared_data_file,egauge_4,L3,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1113,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,276.518,278.887,280.29246115206996,280.341,281.347,284.289,0.7599144369008796,available,1.0118861413432128
egauge_4-Mains_Power,magnitudes/egauge_4-Mains_Power.csv,egauge_4-Mains_Power,declared_data_file,egauge_4,Mains_Power,real_power,real_power,False,W,cb_145,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,62.455,71.957,79.20019129408225,79.153,87.105,108.946,4.685819980700406,not_applicable,
egauge_5-CT1,magnitudes/egauge_5-CT1.csv,egauge_5-CT1,declared_data_file,egauge_5,CT1,current_magnitude,current_magnitude,False,A,cb_149,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,363.651,389.578,444.3383243249499,448.254,500.505,577.039,33.48279990915384,not_applicable,
egauge_5-CT2,magnitudes/egauge_5-CT2.csv,egauge_5-CT2,declared_data_file,egauge_5,CT2,current_magnitude,current_magnitude,False,A,cb_149,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,430.491,451.353,504.43833341049293,506.09,564.92,662.901,34.70058404367876,not_applicable,
egauge_5-CT3,magnitudes/egauge_5-CT3.csv,egauge_5-CT3,declared_data_file,egauge_5,CT3,current_magnitude,current_magnitude,False,A,cb_149,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,403.924,425.993,483.9344952257497,488.179,545.256,638.947,36.30740284982965,not_applicable,
egauge_5-L1,magnitudes/egauge_5-L1.csv,egauge_5-L1,declared_data_file,egauge_5,L1,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1134,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,273.811,282.304,282.7965197625028,282.788,283.267,292.041,0.3154088177231538,available,1.0209260641245588
egauge_5-L2,magnitudes/egauge_5-L2.csv,egauge_5-L2,declared_data_file,egauge_5,L2,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1134,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,274.885,282.948,283.40240206710575,283.425,283.784,292.327,0.2701582948954549,available,1.0231133648631976
egauge_5-L3,magnitudes/egauge_5-L3.csv,egauge_5-L3,declared_data_file,egauge_5,L3,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1134,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,273.833,282.596,283.0577804770778,283.084,283.423,292.039,0.2653693246481617,available,1.0218692435995589
egauge_5-Mains_Power,magnitudes/egauge_5-Mains_Power.csv,egauge_5-Mains_Power,declared_data_file,egauge_5,Mains_Power,real_power,real_power,False,W,cb_149,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,337.282,356.285,402.75802935151216,405.793,452.26,525.853,29.14184892836705,not_applicable,
egauge_6-CT1,magnitudes/egauge_6-CT1.csv,egauge_6-CT1,declared_data_file,egauge_6,CT1,current_magnitude,current_magnitude,False,A,cb_151,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,4.78,5.127,5.334258700709482,5.332,5.546,5.942,0.12787686313049063,not_applicable,
egauge_6-CT2,magnitudes/egauge_6-CT2.csv,egauge_6-CT2,declared_data_file,egauge_6,CT2,current_magnitude,current_magnitude,False,A,cb_151,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,4.741,5.046,5.2559598847235565,5.254,5.472,6.284,0.1294066378814588,not_applicable,
egauge_6-CT3,magnitudes/egauge_6-CT3.csv,egauge_6-CT3,declared_data_file,egauge_6,CT3,current_magnitude,current_magnitude,False,A,cb_151,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,4.929,5.243,5.464684124026341,5.463,5.693,6.357,0.1366649587932297,not_applicable,
egauge_6-L1,magnitudes/egauge_6-L1.csv,egauge_6-L1,declared_data_file,egauge_6,L1,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1140,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,279.815,281.687,283.11190811448944,283.162,284.34,285.559,0.7774093145094944,available,1.022064650232814
egauge_6-L2,magnitudes/egauge_6-L2.csv,egauge_6-L2,declared_data_file,egauge_6,L2,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1140,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,279.926,281.761,283.18568057082666,283.198,284.315,285.365,0.7798116950189701,available,1.022330976789988
egauge_6-L3,magnitudes/egauge_6-L3.csv,egauge_6-L3,declared_data_file,egauge_6,L3,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1140,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,279.615,281.423,282.8414259209963,282.903,283.899,285.242,0.7611156715250693,available,1.0210881802202032
egauge_6-Mains_Power,magnitudes/egauge_6-Mains_Power.csv,egauge_6-Mains_Power,declared_data_file,egauge_6,Mains_Power,real_power,real_power,False,W,cb_151,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,-0.223,-0.058,0.023693603083297644,0.024,0.105,0.237,0.04962806756010432,not_applicable,
egauge_7-CT1,magnitudes/egauge_7-CT1.csv,egauge_7-CT1,declared_data_file,egauge_7,CT1,current_magnitude,current_magnitude,False,A,cb_146,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,447.218,457.862,471.94858269001514,469.721,490.314,591.324,11.329252068568568,not_applicable,
egauge_7-CT2,magnitudes/egauge_7-CT2.csv,egauge_7-CT2,declared_data_file,egauge_7,CT2,current_magnitude,current_magnitude,False,A,cb_146,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,440.095,450.277,462.94964399717594,461.259,480.169,589.236,10.55452079192862,not_applicable,
egauge_7-CT3,magnitudes/egauge_7-CT3.csv,egauge_7-CT3,declared_data_file,egauge_7,CT3,current_magnitude,current_magnitude,False,A,cb_146,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,449.921,457.516,469.5356249696183,468.019,485.735,595.933,10.188776208458599,not_applicable,
egauge_7-L1,magnitudes/egauge_7-L1.csv,egauge_7-L1,declared_data_file,egauge_7,L1,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1119,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,269.264,270.706,271.90745337438216,271.843,273.193,274.411,0.7585997137179753,available,0.9816153551421739
egauge_7-L2,magnitudes/egauge_7-L2.csv,egauge_7-L2,declared_data_file,egauge_7,L2,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1119,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,270.73,272.104,273.279832224164,273.283,274.502,275.513,0.7277361715730213,available,0.9865697914229747
egauge_7-L3,magnitudes/egauge_7-L3.csv,egauge_7-L3,declared_data_file,egauge_7,L3,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1119,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,270.254,271.638,272.8233335030844,272.83,274.11,275.096,0.74169083251133,available,0.9849217815995828
egauge_7-Mains_Power,magnitudes/egauge_7-Mains_Power.csv,egauge_7-Mains_Power,declared_data_file,egauge_7,Mains_Power,real_power,real_power,False,W,cb_146,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,332.357,338.386,347.394673360262,345.935,359.547,443.393,7.713290141154978,not_applicable,
egauge_8-CT1,magnitudes/egauge_8-CT1.csv,egauge_8-CT1,declared_data_file,egauge_8,CT1,current_magnitude,current_magnitude,False,A,cb_148,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,120.46,139.842,161.50029880441198,157.16,197.708,271.764,18.318828407593667,not_applicable,
egauge_8-CT2,magnitudes/egauge_8-CT2.csv,egauge_8-CT2,declared_data_file,egauge_8,CT2,current_magnitude,current_magnitude,False,A,cb_148,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,120.051,126.782,154.54345976319718,151.326,195.821,271.767,21.795527080192553,not_applicable,
egauge_8-CT3,magnitudes/egauge_8-CT3.csv,egauge_8-CT3,declared_data_file,egauge_8,CT3,current_magnitude,current_magnitude,False,A,cb_148,,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,101.679,109.198,129.9904944502957,127.29,165.37,239.855,18.261436020857204,not_applicable,
egauge_8-L1,magnitudes/egauge_8-L1.csv,egauge_8-L1,declared_data_file,egauge_8,L1,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1125,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,276.106,280.385,281.8010084721242,281.85,283.048,288.163,0.7820969695564185,available,1.0173321605491847
egauge_8-L2,magnitudes/egauge_8-L2.csv,egauge_8-L2,declared_data_file,egauge_8,L2,voltage_magnitude,direct_phase_to_ground_voltage_magnitude,True,V,bus_1125,277.0,populated,2024-11-14T07:00:00,2024-11-15T07:00:00,86401,86401,0,0,0,0,1.0,86401,0,1.0,276.38,280.92,282.3735897848405,282.401,283.514,289.473,0.7994378940576757,available,1.019399241100507
