pct,trial,seed,spearman,top3_jaccard
0.1,383,41,0.9383458646616539,0.5
0.1,384,41,0.9714285714285714,1.0
0.1,385,41,0.9424596379167723,0.5
0.1,386,41,0.8792779862128546,0.5
0.1,387,41,0.9582550508427519,0.5
0.1,388,41,0.9669172932330825,0.5
0.1,389,41,0.929672875071932,0.5
0.1,390,41,0.9157894736842105,1.0
0.1,391,41,0.9518796992481202,0.5
0.1,392,41,0.9233082706766916,0.5
0.1,393,41,0.9559985632818976,0.5
0.1,394,41,0.9383458646616539,0.5
0.1,395,41,0.9593984962406013,1.0
0.1,396,41,0.9443609022556391,0.2
0.1,397,41,0.9371945002747791,0.5
0.1,398,41,0.9702896511673075,1.0
0.1,399,41,0.9503759398496241,0.5
0.1,400,41,0.9263157894736842,0.5
0.1,401,41,0.9567507258021823,0.5
0.1,402,41,0.9428144128730298,0.5
0.1,403,41,0.9639097744360902,0.2
0.1,404,41,0.930723947058348,0.5
0.1,405,41,0.9654135338345864,0.2
0.1,406,41,0.9503759398496241,0.5
0.1,407,41,0.932330827067669,0.5
0.1,408,41,0.9248120300751879,0.5
0.1,409,41,0.9330326192837645,0.5
0.1,410,41,0.8902255639097743,0.5
0.1,411,41,0.9443609022556391,1.0
0.1,412,41,0.9639097744360902,0.5
0.1,413,41,0.9699248120300751,1.0
0.1,414,41,0.9368421052631578,0.5
0.1,415,41,0.959759375883321,1.0
0.1,416,41,0.9612637009238906,0.5
0.1,417,41,0.9368421052631578,0.5
0.1,418,41,0.9669172932330825,0.5
0.1,419,41,0.9714285714285714,1.0
0.1,420,41,0.9338345864661652,0.5
0.1,421,41,0.950338869480157,0.5
0.1,422,41,0.9533834586466164,0.5
0.1,423,41,0.9624060150375938,1.0
0.1,424,41,0.9503759398496241,1.0
0.1,425,41,0.9684210526315788,0.5
0.1,426,41,0.9624060150375938,0.5
0.1,427,41,0.956390977443609,0.5
0.1,428,41,0.9454682879979112,0.5
0.1,429,41,0.9383458646616539,0.5
0.1,430,41,0.9390521845694662,0.5
0.1,431,41,0.9304250375922167,0.5
0.1,432,41,0.9221512498690845,0.5
0.1,433,41,0.9548872180451128,0.5
0.1,434,41,0.8837909613345629,0.5
0.1,435,41,0.8687477109288683,0.5
0.1,436,41,0.932330827067669,0.5
0.1,437,41,0.9567507258021823,0.5
0.1,438,41,0.9086123245039592,0.5
0.1,439,41,0.9462204505181959,1.0
0.1,440,41,0.9473684210526315,0.5
0.1,441,41,0.9368421052631578,0.5
0.1,442,41,0.9729323308270676,1.0
0.1,443,41,0.9293233082706768,0.5
0.1,444,41,0.9371945002747791,0.5
0.1,445,41,0.9488721804511278,0.5
0.1,446,41,0.9593984962406013,1.0
0.1,447,41,0.9131252996256676,0.5
0.1,448,41,0.9413533834586465,0.5
0.1,449,41,0.956390977443609,0.5
0.1,450,41,0.9609022556390976,0.5
0.1,451,41,0.9338345864661652,0.2
0.1,452,41,0.9218045112781955,0.5
0.1,453,41,0.917638274747376,0.5
0.1,454,41,0.9548872180451128,0.2
0.1,455,41,0.9612637009238906,1.0
0.1,456,41,0.9142857142857143,0.2
0.1,457,41,0.956390977443609,0.5
0.1,458,41,0.9624060150375938,1.0
0.1,459,41,0.9356901752342097,0.5
0.1,460,41,0.8935690740982646,0.2
0.1,461,41,0.9263157894736842,0.2
0.1,462,41,0.9593984962406013,0.5
0.1,463,41,0.9443609022556391,0.5
0.1,464,41,0.9864661654135337,1.0
0.1,465,41,0.9804511278195487,1.0
0.1,466,41,0.9518796992481202,0.5
0.1,467,41,0.9263157894736842,0.2
0.1,468,41,0.9382997389087534,0.5
0.1,469,41,0.9789473684210527,1.0
0.1,470,41,0.9639097744360902,0.2
0.1,471,41,0.9338345864661652,0.5
0.1,472,41,0.9578947368421054,0.5
0.1,473,41,0.9488721804511278,0.5
0.1,474,41,0.9458646616541352,0.5
0.1,475,41,0.909364487024244,0.5
0.1,476,41,0.9548872180451128,0.2
0.1,477,41,0.9371945002747791,0.5
0.1,478,41,0.8992481203007519,0.5
0.1,479,41,0.9308270676691727,0.5
0.1,480,41,0.9684210526315788,0.5
0.1,481,41,0.9714285714285714,0.5
0.1,482,41,0.9488721804511278,0.2
0.1,483,41,0.9116209745850982,0.5
0.1,484,41,0.9473684210526315,0.5
0.1,485,41,0.9714285714285714,0.5
0.1,486,41,0.9744360902255638,0.5
0.1,487,41,0.9413533834586465,0.2
0.1,488,41,0.9548872180451128,0.5
0.1,489,41,0.9469726130384807,0.5
0.1,490,41,0.9413533834586465,0.5
0.1,491,41,0.932330827067669,0.5
0.1,492,41,0.9138774621459523,0.5
0.1,493,41,0.9503759398496241,0.5
0.1,494,41,0.9443609022556391,0.2
0.1,495,41,0.9168861122270913,0.5
0.1,496,41,0.917638274747376,0.2
0.1,497,41,0.9454682879979112,0.5
0.1,498,41,0.9413533834586465,0.5
0.1,499,41,0.971793976207877,1.0
0.1,500,41,0.9473684210526315,0.2
0.1,501,41,0.9533834586466164,0.5
0.1,502,41,0.9458646616541352,0.5
0.1,503,41,0.9744360902255638,1.0
0.1,504,41,0.9233082706766916,0.5
0.1,505,41,0.9533486521230078,0.5
0.1,506,41,0.9233082706766916,0.5
0.1,507,41,0.9233082706766916,0.5
0.1,508,41,0.9443609022556391,0.2
0.1,509,41,0.9443609022556391,0.5
0.1,510,41,0.9642723510050296,0.5
0.1,511,41,0.9469726130384807,0.5
0.1,512,41,0.9669172932330825,0.5
0.1,513,41,0.9665288385658837,0.5
0.1,514,41,0.9458646616541352,1.0
0.1,515,41,0.9477247755587654,0.5
0.1,516,41,0.956390977443609,0.2
0.1,517,41,0.9394509878356333,0.5
0.1,518,41,0.9593984962406013,0.5
0.1,519,41,0.9639097744360902,0.2
0.1,520,41,0.9578947368421054,0.5
0.1,521,41,0.9578947368421054,0.5
0.1,522,41,0.9503759398496241,0.2
0.1,523,41,0.9413533834586465,0.5
0.1,524,41,0.9642723510050296,0.5
0.1,525,41,0.9428571428571428,0.5
0.1,526,41,0.918796992481203,0.5
0.1,527,41,0.9729323308270676,1.0
0.1,528,41,0.9609022556390976,0.5
0.1,529,41,0.9304250375922167,0.5
0.1,530,41,0.9292703909802011,0.5
0.1,531,41,0.9458646616541352,1.0
0.1,532,41,0.8747650110911461,0.5
0.1,533,41,0.9338345864661652,0.5
0.1,534,41,0.9293233082706768,0.5
0.1,535,41,0.9142857142857143,0.5
0.1,536,41,0.8902255639097743,0.2
0.1,537,41,0.9352899562659026,0.5
0.1,538,41,0.9744360902255638,0.5
0.1,539,41,0.9432118004370571,1.0
0.1,540,41,0.8646616541353382,0.5
0.1,541,41,0.9458646616541352,0.2
0.1,542,41,0.9040993493822509,0.2
0.1,543,41,0.8466165413533834,0.2
0.1,544,41,0.9699248120300751,1.0
0.1,545,41,0.9233082706766916,1.0
0.1,546,41,0.8845431238548478,0.5
0.1,547,41,0.9507334256399045,0.5
0.1,548,41,0.8883039364562715,0.2
0.1,549,41,0.9203007518796992,0.2
0.1,550,41,0.9744360902255638,0.5
0.1,551,41,0.900751879699248,0.2
0.1,552,41,0.8619782482463056,0.2
0.1,553,41,0.9834586466165413,0.5
